,Date,Open,High,Low,Close,Volume,Adj Close
323,2015-03-23,18136.730469,18205.929688,18116.039062,18116.039062,98030000,18116.039062
324,2015-03-20,17961.130859,18197.289062,17961.130859,18127.650391,333870000,18127.650391
325,2015-03-19,18072.580078,18072.990234,17934.240234,17959.029297,107820000,17959.029297
326,2015-03-18,17846.800781,18097.119141,17697.519531,18076.189453,130950000,18076.189453
327,2015-03-17,17972.220703,17972.220703,17785.789062,17849.080078,82560000,17849.080078
328,2015-03-16,17751.240234,17988.5,17751.240234,17977.419922,101760000,17977.419922
329,2015-03-13,17889.050781,17889.050781,17629.890625,17749.310547,113620000,17749.310547
330,2015-03-12,17626.839844,17900.099609,17620.490234,17895.220703,111550000,17895.220703
331,2015-03-11,17662.939453,17731.779297,17627.0,17635.390625,102120000,17635.390625
332,2015-03-10,17989.560547,17989.560547,17662.939453,17662.939453,120450000,17662.939453
333,2015-03-09,17856.560547,18031.039062,17856.560547,17995.720703,85820000,17995.720703
334,2015-03-06,18135.720703,18135.720703,17825.150391,17856.779297,113350000,17856.779297
335,2015-03-05,18096.900391,18160.349609,18087.650391,18135.720703,75840000,18135.720703
336,2015-03-04,18203.369141,18203.369141,18029.5,18096.900391,80900000,18096.900391
337,2015-03-03,18281.949219,18281.949219,18136.880859,18203.369141,83830000,18203.369141
338,2015-03-02,18134.050781,18288.630859,18122.589844,18288.630859,89790000,18288.630859
339,2015-02-27,18213.259766,18213.259766,18132.380859,18132.699219,101110000,18132.699219
340,2015-02-26,18224.410156,18239.429688,18157.070312,18214.419922,81500000,18214.419922
341,2015-02-25,18208.669922,18244.380859,18182.759766,18224.570312,80480000,18224.570312
342,2015-02-24,18112.570312,18231.089844,18098.730469,18209.189453,79310000,18209.189453
343,2015-02-23,18140.759766,18141.210938,18054.839844,18116.839844,83670000,18116.839844
344,2015-02-20,17985.769531,18144.289062,17878.369141,18140.439453,111390000,18140.439453
345,2015-02-19,18028.669922,18028.669922,17924.599609,17985.769531,79130000,17985.769531
346,2015-02-18,18045.720703,18048.699219,17982.199219,18029.849609,75090000,18029.849609
347,2015-02-17,18019.800781,18052.009766,17951.410156,18047.580078,98760000,18047.580078
348,2015-02-13,17968.650391,18037.410156,17961.759766,18019.349609,85230000,18019.349609
349,2015-02-12,17862.140625,17975.650391,17862.140625,17972.380859,117160000,17972.380859
350,2015-02-11,17867.859375,17897.210938,17759.650391,17862.140625,89890000,17862.140625
351,2015-02-10,17736.150391,17890.339844,17729.240234,17868.759766,89930000,17868.759766
352,2015-02-09,17821.490234,17821.490234,17685.320312,17729.210938,81590000,17729.210938
353,2015-02-06,17881.539062,17951.089844,17764.400391,17824.289062,93610000,17824.289062
354,2015-02-05,17677.259766,17889.580078,17677.259766,17884.880859,79890000,17884.880859
355,2015-02-04,17664.990234,17782.220703,17603.210938,17673.019531,102560000,17673.019531
356,2015-02-03,17369.970703,17670.759766,17369.970703,17666.400391,112860000,17666.400391
357,2015-02-02,17169.990234,17367.679688,17037.759766,17361.039062,108090000,17361.039062
358,2015-01-30,17416.849609,17419.900391,17156.820312,17164.949219,168560000,17164.949219
359,2015-01-29,17195.289062,17433.130859,17136.300781,17416.849609,111690000,17416.849609
360,2015-01-28,17402.910156,17484.410156,17189.0,17191.369141,115980000,17191.369141
361,2015-01-27,17638.529297,17638.529297,17288.310547,17387.210938,135940000,17387.210938
362,2015-01-26,17668.109375,17696.359375,17567.599609,17678.699219,87220000,17678.699219
363,2015-01-23,17812.5,17812.5,17667.529297,17672.599609,97110000,17672.599609
364,2015-01-22,17557.289062,17840.890625,17482.539062,17813.980469,111980000,17813.980469
365,2015-01-21,17509.960938,17599.580078,17396.039062,17554.279297,95530000,17554.279297
366,2015-01-20,17516.960938,17588.699219,17346.730469,17515.230469,119600000,17515.230469
367,2015-01-16,17320.0,17528.369141,17243.550781,17511.570312,140480000,17511.570312
368,2015-01-15,17436.300781,17517.410156,17298.039062,17320.710938,94520000,17320.710938
369,2015-01-14,17609.060547,17609.060547,17264.900391,17427.089844,109180000,17427.089844
370,2015-01-13,17645.019531,17923.009766,17498.230469,17613.679688,99360000,17613.679688
371,2015-01-12,17742.050781,17793.880859,17571.580078,17640.839844,92500000,17640.839844
372,2015-01-09,17911.019531,17915.320312,17686.089844,17737.369141,93390000,17737.369141
373,2015-01-08,17591.970703,17916.039062,17591.970703,17907.869141,114890000,17907.869141
374,2015-01-07,17374.779297,17597.080078,17374.779297,17584.519531,91030000,17584.519531
375,2015-01-06,17504.179688,17581.050781,17262.369141,17371.640625,101870000,17371.640625
376,2015-01-05,17821.300781,17821.300781,17475.929688,17501.650391,116160000,17501.650391
377,2015-01-02,17823.070312,17951.779297,17731.300781,17832.990234,76270000,17832.990234
378,2014-12-31,17987.660156,18043.220703,17820.880859,17823.070312,82840000,17823.070312
379,2014-12-30,18035.019531,18035.019531,17959.699219,17983.070312,47490000,17983.070312
380,2014-12-29,18046.580078,18073.039062,18021.570312,18038.230469,53870000,18038.230469
381,2014-12-26,18038.300781,18103.449219,18038.300781,18053.710938,52570000,18053.710938
382,2014-12-24,18035.730469,18086.240234,18027.779297,18030.210938,42870000,18030.210938
383,2014-12-23,17971.509766,18069.220703,17970.160156,18024.169922,82890000,18024.169922
384,2014-12-22,17812.25,17962.779297,17812.25,17959.439453,98460000,17959.439453
385,2014-12-19,17778.019531,17874.029297,17746.550781,17804.800781,343690000,17804.800781
386,2014-12-18,17367.849609,17778.400391,17367.849609,17778.150391,123940000,17778.150391
387,2014-12-17,17069.160156,17389.300781,17069.160156,17356.869141,118220000,17356.869141
388,2014-12-16,17173.070312,17427.439453,17067.589844,17068.869141,116640000,17068.869141
389,2014-12-15,17285.740234,17403.539062,17115.279297,17180.839844,114050000,17180.839844
390,2014-12-12,17590.050781,17590.050781,17280.830078,17280.830078,121950000,17280.830078
391,2014-12-11,17534.300781,17758.509766,17534.300781,17596.339844,90100000,17596.339844
392,2014-12-10,17797.990234,17797.990234,17508.099609,17533.150391,115100000,17533.150391
393,2014-12-09,17847.369141,17847.369141,17629.570312,17801.199219,100400000,17801.199219
394,2014-12-08,17954.939453,17960.560547,17804.279297,17852.480469,88680000,17852.480469
395,2014-12-05,17903.050781,17991.189453,17903.050781,17958.789062,79110000,17958.789062
396,2014-12-04,17910.019531,17937.960938,17814.810547,17900.099609,76270000,17900.099609
397,2014-12-03,17880.900391,17924.150391,17855.589844,17912.619141,99400000,17912.619141
398,2014-12-02,17778.849609,17897.050781,17778.849609,17879.550781,81970000,17879.550781
399,2014-12-01,17827.269531,17827.269531,17726.550781,17776.800781,86390000,17776.800781
400,2014-11-28,17830.550781,17893.419922,17807.779297,17828.240234,80470000,17828.240234
401,2014-11-26,17812.25,17833.759766,17791.160156,17827.75,67450000,17827.75
402,2014-11-25,17819.050781,17854.730469,17790.890625,17814.939453,88190000,17814.939453
403,2014-11-24,17812.630859,17855.269531,17793.189453,17817.900391,85510000,17817.900391
404,2014-11-21,17721.019531,17894.830078,17721.019531,17810.060547,140940000,17810.060547
405,2014-11-20,17677.320312,17720.439453,17603.890625,17719.0,77740000,17719.0
406,2014-11-19,17685.509766,17712.259766,17624.5,17685.730469,73780000,17685.730469
407,2014-11-18,17643.089844,17735.710938,17642.029297,17687.820312,87420000,17687.820312
408,2014-11-17,17631.849609,17675.070312,17606.810547,17647.75,70330000,17647.75
409,2014-11-14,17653.109375,17664.150391,17613.199219,17634.740234,72850000,17634.740234
410,2014-11-13,17618.689453,17705.480469,17583.880859,17652.789062,80540000,17652.789062
411,2014-11-12,17604.75,17626.710938,17536.169922,17612.199219,75980000,17612.199219
412,2014-11-11,17615.640625,17638.210938,17584.939453,17614.900391,52880000,17614.900391
413,2014-11-10,17568.980469,17621.869141,17547.509766,17613.740234,71430000,17613.740234
414,2014-11-07,17558.580078,17575.330078,17493.369141,17573.929688,82860000,17573.929688
415,2014-11-06,17491.660156,17560.310547,17440.349609,17554.470703,70670000,17554.470703
416,2014-11-05,17385.759766,17486.589844,17385.759766,17484.529297,76030000,17484.529297
417,2014-11-04,17368.810547,17397.230469,17278.359375,17383.839844,81390000,17383.839844
418,2014-11-03,17390.900391,17410.650391,17339.849609,17366.240234,80030000,17366.240234
419,2014-10-31,17208.779297,17395.539062,17208.779297,17390.519531,121610000,17390.519531
420,2014-10-30,16968.140625,17223.960938,16920.759766,17195.419922,80180000,17195.419922
421,2014-10-29,17005.070312,17065.5,16895.380859,16974.310547,76450000,16974.310547
422,2014-10-28,16825.189453,17006.449219,16825.189453,17005.75,83870000,17005.75
423,2014-10-27,16796.099609,16836.980469,16729.830078,16817.939453,72580000,16817.939453
424,2014-10-24,16677.039062,16811.710938,16649.720703,16805.410156,90400000,16805.410156
425,2014-10-23,16468.070312,16767.519531,16468.070312,16677.900391,99420000,16677.900391
426,2014-10-22,16615.259766,16653.890625,16459.849609,16461.320312,92050000,16461.320312
427,2014-10-21,16406.029297,16620.779297,16405.769531,16614.810547,105110000,16614.810547
428,2014-10-20,16373.150391,16401.630859,16260.540038999998,16399.669922,94320000,16399.669922
429,2014-10-17,16118.389647999998,16427.380859,16118.389647999998,16380.410156,137910000,16380.410156
430,2014-10-16,16137.139647999998,16211.120116999999,15935.219727000002,16117.240234,131670000,16117.240234
431,2014-10-15,16313.299805,16313.299805,15855.120116999999,16141.740234,160380000,16141.740234
432,2014-10-14,16321.900391,16463.669922,16273.639647999998,16315.19043,110410000,16315.19043
433,2014-10-13,16535.429688,16602.410156,16310.469727000002,16321.070312,107830000,16321.070312
434,2014-10-10,16654.880859,16757.599609,16543.910156,16544.099609,136370000,16544.099609
435,2014-10-09,16989.369141,16989.369141,16649.039062,16659.25,93210000,16659.25
436,2014-10-08,16718.650391,17006.910156,16663.259766,16994.220703,106930000,16994.220703
437,2014-10-07,16988.25,16988.25,16715.789062,16719.390625,79420000,16719.390625
438,2014-10-06,17010.339844,17099.390625,16930.380859,16991.910156,655450000,16991.910156
439,2014-10-03,16802.199219,17027.839844,16802.199219,17009.689453,87940000,17009.689453
440,2014-10-02,16808.269531,16857.25,16674.039062,16801.050781,75490000,16801.050781
441,2014-10-01,17040.460938,17041.160156,16776.130859,16804.710938,104240000,16804.710938
442,2014-09-30,17070.449219,17145.099609,17017.109375,17042.900391,102290000,17042.900391
443,2014-09-29,17107.689453,17107.689453,16934.429688,17071.220703,70220000,17071.220703
444,2014-09-26,16948.619141,17148.150391,16948.109375,17113.150391,74670000,17113.150391
445,2014-09-25,17204.859375,17204.859375,16945.800781,16945.800781,93520000,16945.800781
446,2014-09-24,17056.640625,17226.599609,17033.929688,17210.060547,80530000,17210.060547
447,2014-09-23,17165.910156,17171.880859,17055.869141,17055.869141,77090000,17055.869141
448,2014-09-22,17271.710938,17277.880859,17159.359375,17172.679688,74300000,17172.679688
449,2014-09-19,17267.210938,17350.640625,17257.460938,17279.740234,349620000,17279.740234
450,2014-09-18,17163.730469,17275.369141,17163.730469,17265.990234,85300000,17265.990234
451,2014-09-17,17131.009766,17221.109375,17089.009766,17156.849609,87810000,17156.849609
452,2014-09-16,17027.160156,17167.050781,16985.550781,17131.970703,73200000,17131.970703
453,2014-09-15,16988.759766,17051.849609,16951.380859,17031.140625,71740000,17031.140625
454,2014-09-12,17044.050781,17044.050781,16937.669922,16987.509766,82820000,16987.509766
455,2014-09-11,17057.410156,17057.410156,16983.880859,17049.0,63650000,17049.0
456,2014-09-10,17016.050781,17080.269531,16974.570312,17068.710938,76780000,17068.710938
457,2014-09-09,17110.390625,17111.550781,16993.289062,17013.869141,69030000,17013.869141
458,2014-09-08,17131.710938,17137.880859,17079.169922,17111.419922,65640000,17111.419922
459,2014-09-05,17065.890625,17137.359375,17009.619141,17137.359375,76630000,17137.359375
460,2014-09-04,17083.609375,17161.550781,17030.119141,17069.580078,68120000,17069.580078
461,2014-09-03,17067.240234,17151.890625,17060.210938,17078.279297,62770000,17078.279297
462,2014-09-02,17097.419922,17113.509766,17009.070312,17067.560547,64820000,17067.560547
463,2014-08-29,17083.419922,17110.419922,17035.380859,17098.449219,81500000,17098.449219
464,2014-08-28,17119.060547,17119.060547,17018.330078,17079.570312,51860000,17079.570312
465,2014-08-27,17111.029297,17134.599609,17090.609375,17122.009766,61690000,17122.009766
466,2014-08-26,17079.570312,17153.800781,17079.570312,17106.699219,50710000,17106.699219
467,2014-08-25,17011.810547,17124.740234,17011.810547,17076.869141,57400000,17076.869141
468,2014-08-22,17038.269531,17064.279297,16984.519531,17001.220703,64330000,17001.220703
469,2014-08-21,16983.880859,17074.589844,16983.880859,17039.490234,65160000,17039.490234
470,2014-08-20,16910.029297,16994.890625,16896.550781,16979.130859,61960000,16979.130859
471,2014-08-19,16839.060547,16929.130859,16839.060547,16919.589844,67220000,16919.589844
472,2014-08-18,16664.449219,16840.279297,16664.449219,16838.740234,75670000,16838.740234
473,2014-08-15,16717.009766,16775.269531,16575.419922,16662.910156,109180000,16662.910156
474,2014-08-14,16657.320312,16714.220703,16651.669922,16713.580078,62370000,16713.580078
475,2014-08-13,16567.539062,16670.289062,16567.539062,16651.800781,66020000,16651.800781
476,2014-08-12,16565.550781,16589.310547,16518.060547,16560.539062,62770000,16560.539062
477,2014-08-11,16557.269531,16627.990234,16557.269531,16569.980469,65560000,16569.980469
478,2014-08-08,16369.679688,16556.589844,16364.219727000002,16553.929688,82420000,16553.929688
479,2014-08-07,16448.289062,16504.349609,16333.780272999998,16368.269531,80430000,16368.269531
480,2014-08-06,16425.099609,16490.699219,16372.320312,16443.339844,78600000,16443.339844
481,2014-08-05,16559.970703,16559.970703,16369.549805,16429.470703,76630000,16429.470703
482,2014-08-04,16493.720703,16596.220703,16447.199219,16569.279297,76260000,16569.279297
483,2014-08-01,16561.699219,16584.75,16437.070312,16493.369141,84860000,16493.369141
484,2014-07-31,16869.630859,16869.630859,16563.300781,16563.300781,101670000,16563.300781
485,2014-07-30,16920.109375,16983.939453,16817.160156,16880.359375,77750000,16880.359375
486,2014-07-29,16984.330078,17056.460938,16912.109375,16912.109375,75980000,16912.109375
487,2014-07-28,16956.910156,17001.380859,16877.720703,16982.589844,66190000,16982.589844
488,2014-07-25,17079.5,17082.330078,16915.650391,16960.570312,67290000,16960.570312
489,2014-07-24,17092.019531,17119.830078,17061.070312,17083.800781,66390000,17083.800781
490,2014-07-23,17117.009766,17121.050781,17058.050781,17086.630859,73440000,17086.630859
491,2014-07-22,17054.970703,17133.429688,17040.130859,17113.539062,77960000,17113.539062
492,2014-07-21,17095.109375,17095.109375,16974.339844,17051.730469,67590000,17051.730469
493,2014-07-18,16978.160156,17113.509766,16977.519531,17100.179688,112530000,17100.179688
494,2014-07-17,17133.449219,17151.560547,16966.189453,16976.810547,99240000,16976.810547
495,2014-07-16,17061.910156,17139.349609,17061.910156,17138.199219,111500000,17138.199219
496,2014-07-15,17055.029297,17120.339844,17006.390625,17060.679688,101730000,17060.679688
497,2014-07-14,16950.929688,17088.429688,16950.929688,17055.419922,60570000,17055.419922
498,2014-07-11,16918.310547,16949.460938,16860.300781,16943.810547,61000000,16943.810547
499,2014-07-10,16980.349609,16980.349609,16805.380859,16915.070312,67510000,16915.070312
500,2014-07-09,16916.830078,16998.949219,16913.810547,16985.609375,67120000,16985.609375
501,2014-07-08,17022.089844,17022.089844,16874.789062,16906.619141,75250000,16906.619141
502,2014-07-07,17063.830078,17063.830078,16992.449219,17024.210938,61480000,17024.210938
503,2014-07-03,16979.0,17074.650391,16979.0,17068.259766,66800000,17068.259766
504,2014-07-02,16949.710938,16986.630859,16949.710938,16976.240234,57840000,16976.240234
505,2014-07-01,16828.529297,16998.699219,16828.529297,16956.070312,74050000,16956.070312
506,2014-06-30,16852.490234,16871.269531,16801.939453,16826.599609,90360000,16826.599609
507,2014-06-27,16846.900391,16862.730469,16773.839844,16851.839844,137690000,16851.839844
508,2014-06-26,16866.810547,16872.519531,16746.089844,16846.130859,63650000,16846.130859
509,2014-06-25,16817.679688,16883.539062,16799.410156,16867.509766,73920000,16867.509766
510,2014-06-24,16934.619141,16969.699219,16805.230469,16818.130859,80220000,16818.130859
511,2014-06-23,16946.5,16954.269531,16896.089844,16937.259766,63640000,16937.259766
512,2014-06-20,16920.619141,16978.019531,16920.619141,16947.080078,247350000,16947.080078
513,2014-06-19,16909.900391,16923.429688,16858.880859,16921.460938,80220000,16921.460938
514,2014-06-18,16806.119141,16911.410156,16755.289062,16906.619141,73720000,16906.619141
515,2014-06-17,16779.210938,16823.550781,16732.910156,16808.490234,63530000,16808.490234
516,2014-06-16,16765.560547,16802.140625,16722.859375,16781.009766,77900000,16781.009766
517,2014-06-13,16734.640625,16787.890625,16718.599609,16775.740234,95220000,16775.740234
518,2014-06-12,16840.480469,16841.570312,16703.730469,16734.189453,72560000,16734.189453
519,2014-06-11,16943.160156,16943.160156,16821.849609,16843.880859,61860000,16843.880859
520,2014-06-10,16940.400391,16946.339844,16897.439453,16945.919922,64560000,16945.919922
521,2014-06-09,16926.080078,16970.169922,16912.919922,16943.099609,67130000,16943.099609
522,2014-06-06,16839.640625,16924.279297,16839.640625,16924.279297,80530000,16924.279297
523,2014-06-05,16739.140625,16845.810547,16709.949219,16836.109375,70460000,16836.109375
524,2014-06-04,16720.0,16742.910156,16673.650391,16737.529297,65570000,16737.529297
525,2014-06-03,16736.699219,16736.699219,16690.009766,16722.339844,67830000,16722.339844
526,2014-06-02,16716.849609,16756.640625,16682.070312,16743.630859,57560000,16743.630859
527,2014-05-30,16697.330078,16721.220703,16648.849609,16717.169922,105190000,16717.169922
528,2014-05-29,16637.740234,16698.740234,16620.429688,16698.740234,55500000,16698.740234
529,2014-05-28,16674.980469,16674.980469,16620.220703,16633.179688,62480000,16633.179688
530,2014-05-27,16607.419922,16688.689453,16607.419922,16675.5,80870000,16675.5
531,2014-05-23,16544.490234,16613.070312,16544.490234,16606.269531,61340000,16606.269531
532,2014-05-22,16532.740234,16565.390625,16489.609375,16543.080078,59250000,16543.080078
533,2014-05-21,16376.169922,16544.599609,16376.169922,16533.060547,76730000,16533.060547
534,2014-05-20,16511.220703,16511.220703,16341.299805,16374.30957,75150000,16374.30957
535,2014-05-19,16490.349609,16526.259766,16442.119141,16511.859375,82180000,16511.859375
536,2014-05-16,16447.320312,16498.990234,16414.320312,16491.310547,119330000,16491.310547
537,2014-05-15,16613.519531,16622.900391,16397.460938,16446.810547,106610000,16446.810547
538,2014-05-14,16716.080078,16717.560547,16595.0,16613.970703,71970000,16613.970703
539,2014-05-13,16695.919922,16735.509766,16695.919922,16715.439453,71340000,16715.439453
540,2014-05-12,16584.820312,16704.839844,16584.820312,16695.470703,71550000,16695.470703
541,2014-05-09,16551.230469,16588.769531,16498.710938,16583.339844,74980000,16583.339844
542,2014-05-08,16518.160156,16622.949219,16502.009766,16550.970703,75620000,16550.970703
543,2014-05-07,16401.660156,16522.939453,16357.349609,16518.539062,93870000,16518.539062
544,2014-05-06,16529.849609,16529.849609,16399.990234,16401.019531,74340000,16401.019531
545,2014-05-05,16509.75,16547.919922,16377.089844,16530.550781,70320000,16530.550781
546,2014-05-02,16562.339844,16620.060547,16488.310547,16512.890625,78910000,16512.890625
547,2014-05-01,16580.259766,16604.789062,16525.25,16558.869141,75630000,16558.869141
548,2014-04-30,16534.859375,16592.279297,16510.869141,16580.839844,92970000,16580.839844
549,2014-04-29,16451.179688,16559.390625,16451.179688,16535.369141,71240000,16535.369141
550,2014-04-28,16363.200195,16500.369141,16312.660156,16448.740234,105510000,16448.740234
551,2014-04-25,16503.259766,16503.259766,16333.780272999998,16361.459961000002,90630000,16361.459961000002
552,2014-04-24,16503.390625,16541.259766,16452.300781,16501.650391,80340000,16501.650391
553,2014-04-23,16513.730469,16525.990234,16477.279297,16501.650391,76830000,16501.650391
554,2014-04-22,16449.380859,16565.710938,16449.380859,16514.369141,84830000,16514.369141
555,2014-04-21,16408.919922,16459.779297,16402.080078,16449.25,79500000,16449.25
556,2014-04-17,16424.140625,16460.490234,16368.139647999998,16408.539062,136190000,16408.539062
557,2014-04-16,16266.230469,16424.849609,16266.230469,16424.849609,94650000,16424.849609
558,2014-04-15,16173.490234,16272.950195,16063.200195,16262.55957,97850000,16262.55957
559,2014-04-14,16028.290038999998,16184.759766,16028.290038999998,16173.240234,90020000,16173.240234
560,2014-04-11,16168.870116999999,16168.870116999999,16015.320312,16026.75,119550000,16026.75
561,2014-04-10,16437.240234,16456.119141,16153.339844,16170.219727000002,112550000,16170.219727000002
562,2014-04-09,16256.370116999999,16438.820312,16256.370116999999,16437.179688,91550000,16437.179688
563,2014-04-08,16245.160156,16296.860352000002,16180.280272999998,16256.139647999998,98510000,16256.139647999998
564,2014-04-07,16414.150391,16421.380859,16244.009766,16245.870116999999,116540000,16245.870116999999
565,2014-04-04,16576.019531,16631.630859,16392.769531,16412.710938,104350000,16412.710938
566,2014-04-03,16572.359375,16604.150391,16527.599609,16572.550781,77220000,16572.550781
567,2014-04-02,16532.800781,16588.189453,16506.599609,16573.0,78120000,16573.0
568,2014-04-01,16458.050781,16565.730469,16457.599609,16532.609375,88010000,16532.609375
569,2014-03-31,16324.219727000002,16480.849609,16324.219727000002,16457.660156,104510000,16457.660156
570,2014-03-28,16267.769531,16414.859375,16267.769531,16323.05957,86370000,16323.05957
571,2014-03-27,16268.669922,16300.94043,16191.790038999998,16264.230469,93650000,16264.230469
572,2014-03-26,16370.709961000002,16466.039062,16268.990234,16268.990234,92770000,16268.990234
573,2014-03-25,16279.200195,16407.179688,16279.200195,16367.879883000001,89110000,16367.879883000001
574,2014-03-24,16303.280272999998,16380.509766,16215.55957,16276.69043,110620000,16276.69043
575,2014-03-21,16332.69043,16456.449219,16290.790038999998,16302.769531,353670000,16302.769531
576,2014-03-20,16221.980469,16353.980469,16160.330078,16331.049805,91530000,16331.049805
577,2014-03-19,16335.709961000002,16363.320312,16126.290038999998,16222.169922,90110000,16222.169922
578,2014-03-18,16245.929688,16369.94043,16245.929688,16336.19043,79140000,16336.19043
579,2014-03-17,16066.370116999999,16270.339844,16066.370116999999,16247.219727000002,88930000,16247.219727000002
580,2014-03-14,16106.320312,16165.049805,16046.990234,16065.669922,85660000,16065.669922
581,2014-03-13,16341.549805,16405.070312,16084.099609,16108.889647999998,86160000,16108.889647999998
582,2014-03-12,16350.669922,16364.740234,16260.030272999998,16340.080078,77900000,16340.080078
583,2014-03-11,16419.390625,16460.330078,16325.169922,16351.25,78150000,16351.25
584,2014-03-10,16453.099609,16453.099609,16334.200195,16418.679688,68210000,16418.679688
585,2014-03-07,16424.529297,16505.699219,16398.859375,16452.720703,80690000,16452.720703
586,2014-03-06,16360.55957,16450.169922,16360.55957,16421.890625,75900000,16421.890625
587,2014-03-05,16395.880859,16406.550781,16343.959961000002,16360.179688,73980000,16360.179688
588,2014-03-04,16169.320312,16419.490234,16169.320312,16395.880859,96120000,16395.880859
589,2014-03-03,16321.709961000002,16321.709961000002,16071.25,16168.030272999998,92760000,16168.030272999998
590,2014-02-28,16273.230469,16398.949219,16226.089844,16321.709961000002,122110000,16321.709961000002
591,2014-02-27,16197.700195,16276.280272999998,16159.80957,16272.650391,97640000,16272.650391
592,2014-02-26,16180.360352000002,16252.349609,16155.860352000002,16198.410156,93980000,16198.410156
593,2014-02-25,16207.339844,16254.259766,16147.25,16179.660156,99470000,16179.660156
594,2014-02-24,16102.269531,16300.040038999998,16102.269531,16207.139647999998,244580000,16207.139647999998
595,2014-02-21,16135.919922,16191.919922,16093.799805,16103.299805,126580000,16103.299805
596,2014-02-20,16044.150391,16161.639647999998,16006.589844,16133.230469,77720000,16133.230469
597,2014-02-19,16126.230469,16225.719727000002,16031.660156,16040.55957,80560000,16040.55957
598,2014-02-18,16153.969727000002,16167.330078,16107.040038999998,16130.400391,91250000,16130.400391
599,2014-02-14,16018.080078,16175.549805,15985.389647999998,16154.389647999998,84060000,16154.389647999998
600,2014-02-13,15946.990234,16039.370116999999,15863.25,16027.589844,99470000,16027.589844
601,2014-02-12,15993.040038999998,16036.55957,15928.75,15963.94043,77310000,15963.94043
602,2014-02-11,15804.169922,16027.19043,15803.400391,15994.769531,95930000,15994.769531
603,2014-02-10,15793.629883000001,15801.790038999998,15733.69043,15801.790038999998,84110000,15801.790038999998
604,2014-02-07,15630.639647999998,15798.509766,15625.530272999998,15794.080078,105780000,15794.080078
605,2014-02-06,15443.830078,15632.089844,15443.0,15628.530272999998,106980000,15628.530272999998
606,2014-02-05,15443.0,15478.209961000002,15340.69043,15440.230469,105130000,15440.230469
607,2014-02-04,15372.929688,15481.849609,15356.620116999999,15445.240234,124110000,15445.240234
608,2014-02-03,15697.69043,15708.540038999998,15356.169922,15372.799805,151050000,15372.799805
609,2014-01-31,15847.19043,15847.19043,15617.549805,15698.849609,137090000,15698.849609
610,2014-01-30,15743.030272999998,15907.530272999998,15733.269531,15848.610352000002,92100000,15848.610352000002
611,2014-01-29,15927.080078,15927.080078,15708.980469,15738.790038999998,109590000,15738.790038999998
612,2014-01-28,15840.839844,15945.889647999998,15840.839844,15928.55957,89110000,15928.55957
613,2014-01-27,15879.049805,15942.769531,15783.549805,15837.879883000001,127540000,15837.879883000001
614,2014-01-24,16203.290038999998,16203.290038999998,15879.110352000002,15879.110352000002,141450000,15879.110352000002
615,2014-01-23,16371.990234,16372.959961000002,16140.580078,16197.349609,100540000,16197.349609
616,2014-01-22,16420.480469,16453.490234,16332.980469,16373.339844,87470000,16373.339844
617,2014-01-21,16459.269531,16520.599609,16316.25,16414.439453,111570000,16414.439453
618,2014-01-17,16408.019531,16495.259766,16378.799805,16458.560547,184970000,16458.560547
619,2014-01-16,16477.699219,16477.699219,16375.55957,16417.009766,87370000,16417.009766
620,2014-01-15,16378.030272999998,16505.279297,16376.780272999998,16481.939453,101130000,16481.939453
621,2014-01-14,16261.990234,16373.919922,16260.830078,16373.860352000002,98610000,16373.860352000002
622,2014-01-13,16434.029297,16453.130859,16240.599609,16257.94043,111680000,16257.94043
623,2014-01-10,16453.619141,16487.650391,16379.019531,16437.050781,85190000,16437.050781
624,2014-01-09,16471.410156,16525.349609,16378.610352000002,16444.759766,83990000,16444.759766
625,2014-01-08,16527.660156,16528.880859,16416.689453,16462.740234,103260000,16462.740234
626,2014-01-07,16429.019531,16562.320312,16429.019531,16530.939453,81270000,16530.939453
627,2014-01-06,16474.039062,16532.990234,16405.519531,16425.099609,89380000,16425.099609
628,2014-01-03,16456.890625,16518.740234,16439.300781,16469.990234,72770000,16469.990234
629,2014-01-02,16572.169922,16573.070312,16416.490234,16441.349609,80960000,16441.349609
630,2013-12-31,16512.380859,16588.25,16511.480469,16576.660156,78760000,16576.660156
631,2013-12-30,16484.509766,16504.349609,16476.869141,16504.289062,54220000,16504.289062
632,2013-12-27,16486.369141,16529.009766,16461.230469,16478.410156,47230000,16478.410156
633,2013-12-26,16370.969727000002,16483.0,16370.969727000002,16479.880859,50160000,16479.880859
634,2013-12-24,16295.700195,16360.599609,16295.700195,16357.549805,33640000,16357.549805
635,2013-12-23,16225.25,16318.110352000002,16225.25,16294.610352000002,78930000,16294.610352000002
636,2013-12-20,16178.570312,16287.839844,16178.570312,16221.139647999998,285190000,16221.139647999998
637,2013-12-19,16162.509766,16194.719727000002,16121.540038999998,16179.080078,94980000,16179.080078
638,2013-12-18,15876.570312,16173.040038999998,15808.919922,16167.969727000002,129620000,16167.969727000002
639,2013-12-17,15884.05957,15917.959961000002,15836.450195,15875.259766,101490000,15875.259766
640,2013-12-16,15759.599609,15930.30957,15759.599609,15884.570312,101470000,15884.570312
641,2013-12-13,15745.660156,15792.799805,15717.919922,15755.360352000002,83180000,15755.360352000002
642,2013-12-12,15844.820312,15845.110352000002,15703.790038999998,15739.429688,105870000,15739.429688
